path,kind,module,revision,step,substep_id,status,method,evidence,reason
arts/rooms/study/generated/20260907-053852Z/review.png,binary,arts/rooms,42c8d56747bf21bb67461c5691d085ff79ec51f89c3cb9ea88ce563fa262d135,01,01-S07,已检查,sha256 去重+装配器读取路径核验,evidence/batches-review.md#F-2,codex-visual 同名批次图层副本；装配器实际读取 machine-twilight/tonearm/055939Z platter，其余为未使用副本
arts/rooms/study/generated/20260907-053852Z/tonearm.png,binary,arts/rooms,5c76a47686706d340cb2bf8cd39e52269249492e5d8af5a83bdfc9700f659a9e,01,01-S07,已检查,sha256 去重+装配器读取路径核验,evidence/batches-review.md#F-2,codex-visual 同名批次图层副本；装配器实际读取 machine-twilight/tonearm/055939Z platter，其余为未使用副本
arts/rooms/study/generated/20260907-055939Z/codex-report.md,text,arts/rooms,011705e021a9489abfc9f4af778e8d26b31d590a50d2dff6ab6c532021c736c2,01,01-S07,已检查,全文阅读+链接解析,evidence/batches-review.md#F-2,codex-visual 同名报告的副本，目录内本地引用落空；去重候选
arts/rooms/study/generated/20260907-055939Z/platter.png,binary,arts/rooms,eb28974a7e35cc24206ae8698f63b183ec6e444ec586d0ea41a04949b68b234e,01,01-S07,已检查,sha256 去重+装配器读取路径核验,evidence/batches-review.md#F-2,codex-visual 同名批次图层副本；装配器实际读取 machine-twilight/tonearm/055939Z platter，其余为未使用副本
arts/rooms/study/generated/20260907-055939Z/review.png,binary,arts/rooms,4d91e4b460c4ff46efd9e558230301ace5c29234e0f0486f9eb791a9e1778f1b,01,01-S07,已检查,sha256 去重+装配器读取路径核验,evidence/batches-review.md#F-2,codex-visual 同名批次图层副本；装配器实际读取 machine-twilight/tonearm/055939Z platter，其余为未使用副本
arts/rooms/study/generated/20260907-055939Z/spindle.png,binary,arts/rooms,064be7e6cbc98e5bebb9564afa691bc84b53a348ef05102ab83090754fd26ab7,01,01-S07,已检查,sha256 去重+装配器读取路径核验,evidence/batches-review.md#F-2,codex-visual 同名批次图层副本；装配器实际读取 machine-twilight/tonearm/055939Z platter，其余为未使用副本
arts/rooms/study/source/golden.png,binary,arts/rooms,abe44fdcefa1c135b0f80163f4c53b4e73f2d689d3ad9316f39dc081905b122d,01,01-S07,已检查,元数据（PNG 头/尺寸）+消费者核验（装配器 --src、scene.md、study-room.ts）,evidence/batches-review.md#F-1,三档原画真源；与 codex-visual/20260810-024945Z 同 sha
arts/rooms/study/source/night.png,binary,arts/rooms,e83fb6fdd8dccbd763af64be091f2b7f437986fb964c6338e1d8597f2797dc4a,01,01-S07,已检查,元数据（PNG 头/尺寸）+消费者核验（装配器 --src、scene.md、study-room.ts）,evidence/batches-review.md#F-1,三档原画真源；与 codex-visual/20260810-024945Z 同 sha
arts/rooms/study/source/twilight.png,binary,arts/rooms,c72f3056a341f67b86d86e5375b45d36c3a31f9931f960396cb9fadb6c491a73,01,01-S07,已检查,元数据（PNG 头/尺寸）+消费者核验（装配器 --src、scene.md、study-room.ts）,evidence/batches-review.md#F-1,三档原画真源；与 codex-visual/20260810-024945Z 同 sha
arts/ui/journal/LXGWWenKaiLite-Regular.ttf,binary,arts/ui,140c99ba4e28e817cec49bf82a0c5fcdc4fe633fb9dfda16d0ee8d59a8545f15,01,01-S07,已检查,元数据+sha 与 manifest 对照+消费者核验,evidence/batches-review.md#F-7,第三方字体源 13.9MB，运行时用 woff2；留仓与否待用户决定
arts/ui/journal/book-alpha-rejected.png,binary,arts/ui,19f4d99066fdd255a6474f0c518be60ccf78718d09e6b48d29c195915cc17c49,01,01-S07,已检查,元数据+打包脚本输入/输出核验,evidence/batches-review.md#2,日记/导航素材原图或打包中间产物；见 arts 判定表
arts/ui/journal/book-alpha.png,binary,arts/ui,b8cb3162f20cba50fd30b66ff105b2472b9f1722b38b55d2037ece8b1eed40df,01,01-S07,已检查,元数据+打包脚本输入/输出核验,evidence/batches-review.md#2,日记/导航素材原图或打包中间产物；见 arts 判定表
arts/ui/journal/book-checker-source.png,binary,arts/ui,b871eb87f7000a345576e444a64dea1524439f0dd3cc888e0062d908e82a1b12,01,01-S07,已检查,元数据+打包脚本输入/输出核验,evidence/batches-review.md#2,日记/导航素材原图或打包中间产物；见 arts 判定表
arts/ui/journal/manifest.json,text,arts/ui,0c937ab8d872bb37715b4109abfcbbbebb0743c6e3fd68c4c83c97db3d8432a5,01,01-S07,已检查,全文阅读+与磁盘文件核对,evidence/batches-review.md#2,素材登记/打包报告，与实际文件一致；当前有效
arts/ui/journal/pack-results.json,text,arts/ui,cba4cc55139e461c807f9e2c17894f0af55033c2c8f1569f670bfbfe99cbcca0,01,01-S07,已检查,全文阅读+与磁盘文件核对,evidence/batches-review.md#2,素材登记/打包报告，与实际文件一致；当前有效
arts/ui/journal/quill-source.png,binary,arts/ui,68d72060e884410c0728e080c1a25a699f50f25df5ae07daff4725b545a6950e,01,01-S07,已检查,元数据+打包脚本输入/输出核验,evidence/batches-review.md#2,日记/导航素材原图或打包中间产物；见 arts 判定表
arts/ui/navigation/frost-source.png,binary,arts/ui,00debdeba1f4d30094c2155be7d8dfaf160fc9e547fde9b3b7b5e1dd2869579c,01,01-S07,已检查,元数据+打包脚本输入/输出核验,evidence/batches-review.md#2,日记/导航素材原图或打包中间产物；见 arts 判定表
arts/ui/navigation/manifest.json,text,arts/ui,d7b983f956709f8b278e66d22d0aaaa5ecd1fa6e58327600ce53298dc12d3993,01,01-S07,已检查,全文阅读+与磁盘文件核对,evidence/batches-review.md#2,素材登记/打包报告，与实际文件一致；当前有效
codex-visual/20260808-200206Z/codex-report.md,text,codex-visual/20260808-200206Z,2128ff03bf1ac67d346d41405c4a96de4f44a7c20e787b9a14be6a1c4ddf8734,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260808-200206Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260809-083950Z/01-isometric-cutaway.png,binary,codex-visual/20260809-083950Z,a2efb042f756cdd4c9d4d8db5b94f4798c71a054f586e312e45757071dba1b3d,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/02-frontal-stage.png,binary,codex-visual/20260809-083950Z,7bed57e81d7fb97d4a12f1fbd188eb37daa9b411d70ea355ca4f0ada02853c5e,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/03-side-scroll-section.png,binary,codex-visual/20260809-083950Z,61ec56eafe94cafbfe1839d2cc26093ef4efc02fdd46f5fd09f7b89719428c37,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/04-close-corner-miniwindow.png,binary,codex-visual/20260809-083950Z,a09c739db5ba8b2d51fd4e039b97db029ff106c1e93392c9aa06fcc3e0f455d2,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/05-topdown-tabletop.png,binary,codex-visual/20260809-083950Z,e941693d44f685265733c157619040aa3defc1a7d0f8436615690e65f27d41aa,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/06-layered-parallax.png,binary,codex-visual/20260809-083950Z,18ccc27d320c03726b51996a6e221164d1b08802bbbf5a6436d9cdae038a613b,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/codex-report.md,text,codex-visual/20260809-083950Z,f1905dbc8d3a2f18b414895cb0a81514387c7fc53819b6844d9adea5a8c240e8,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260809-083950Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260809-083950Z/prompt-set.md,text,codex-visual/20260809-083950Z,8f987af4e566bef68f2cd7703b0b1351c1362a95e58b13f21cd5798e52cf4524,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260809-083950Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260809-101107Z/01-main-morning.png,binary,codex-visual/20260809-101107Z,eb7475dace6b3a030ff46fe3411f5ccde818b9dfa36e244866548d3e535a7f5f,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/02-main-night-rain.png,binary,codex-visual/20260809-101107Z,b620dcb0dff9128a09bfdbf045d2fa38d6653165ff9f36a528f091ddd177e42f,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/03-desktop-widget.png,binary,codex-visual/20260809-101107Z,131c875bf697e5e9c3712613a8d6351cbeb0e2f403ea2feb63e2634195d0d8bb,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/04-timeline-open-state.png,binary,codex-visual/20260809-101107Z,16a98780c2fed8cbd35f2436a38e211edfc8ca911ae6559c23fee73bf16e352d,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/05-character-action-atlas.png,binary,codex-visual/20260809-101107Z,b05279b2eaa0b66d731faa1ec086814ab132fa9c31c3fe22f7b0e886209731b2,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/06-presence-comparison.png,binary,codex-visual/20260809-101107Z,7cd2d9875eb19a324402339ede40eb6220132bcc01e3466eed694b7d2b362150,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/codex-report.md,text,codex-visual/20260809-101107Z,9fe5cb149da79fd30868394b7e34e3db396cfe7e64ddf2f933604bb54abbeaa1,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260809-101107Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-000437Z/char-blue-reading-closed.png,binary,codex-visual/20260810-000437Z,648dc37a67fe6ea949578033384e0cb20e4bdf09269647a1402a1e4a0781a438,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/char-blue-reading-open.png,binary,codex-visual/20260810-000437Z,11caefc261310f8613818a69f424e6343db23177b33ca1678a698bd8cf742846,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/char-pink-writing-closed.png,binary,codex-visual/20260810-000437Z,1a5258f19307ea7bcb6f9c4cd1e2827260ce6fae6ebb7cdcbf53ffc900e43d3b,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/char-pink-writing-open.png,binary,codex-visual/20260810-000437Z,6b3654e3d67879ff35a5923c9277445a04e3812c512b27a7c150b3080ec8764c,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/codex-report.md,text,codex-visual/20260810-000437Z,b2a66adf67908454c9a49b84caf357d61a9a86cc77b0dd973c2f5ec8c542a8bb,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260810-000437Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-000437Z/room-study-golden.png,binary,codex-visual/20260810-000437Z,81d6f8af43cc77c5d96788a12055d4e1859e8dd9fb9c5f49ab525bb021f5361f,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/room-study-night-rain.png,binary,codex-visual/20260810-000437Z,f2138efdc016a02df6c02fc12685f5ed9ed44160c8364861a3a3a35c5fe8b4ff,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-024945Z/codex-report.md,text,codex-visual/20260810-024945Z,b57df164167b22e1bf8ea43280a6d35a7f9d5030be2b0fd30e8144a73d3955c9,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260810-024945Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-024945Z/room-study-golden-clean.png,binary,codex-visual/20260810-024945Z,abe44fdcefa1c135b0f80163f4c53b4e73f2d689d3ad9316f39dc081905b122d,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-024945Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-024945Z/room-study-night-clean.png,binary,codex-visual/20260810-024945Z,e83fb6fdd8dccbd763af64be091f2b7f437986fb964c6338e1d8597f2797dc4a,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-024945Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-024945Z/room-study-twilight-clean.png,binary,codex-visual/20260810-024945Z,c72f3056a341f67b86d86e5375b45d36c3a31f9931f960396cb9fadb6c491a73,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-024945Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-060422Z/codex-report.md,text,codex-visual/20260810-060422Z,cc4afaffa7c83d2ea31a4096cb94f6aa5fbfffb5477abe5066e5092f44af0a5b,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260810-060422Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-060422Z/concept-a-pocket-radial.png,binary,codex-visual/20260810-060422Z,f2607170cbb38d16247a5d257f52238014653a1419a42ce96864125487bc0aa6,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-060422Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-060422Z/concept-b-floating-capsule.png,binary,codex-visual/20260810-060422Z,f1c4080acf756e6c738d506859aee03e5da0f3d3b533185f0ad5c94d82aff2f8,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-060422Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-060422Z/concept-c-narrow-rail.png,binary,codex-visual/20260810-060422Z,5eeb38ed0564c305b32c86347b8be60002e350f7dc3e0d37e49aa06c2d6af65e,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-060422Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-042411Z/codex-report.md,text,codex-visual/20260811-042411Z,85704ecc8c9d4023612a637a09436d03dd68e71a5e3fd476f4c94c3ad3de93eb,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-042411Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-042411Z/room-thumb-gameroom.png,binary,codex-visual/20260811-042411Z,4faa8f9831b06011daf93f78f27029e3fefd41e9a1627c66515a94c7b4893b4f,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-042411Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-042411Z/room-thumb-garden.png,binary,codex-visual/20260811-042411Z,e428b4a8db803e7e05183089f8e27d4b98b25273e94ce7753e37333820b524d2,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-042411Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-044310Z/codex-report.md,text,codex-visual/20260811-044310Z,b06097c7b877bb776ffb27fe9d744df7e4f2d00cf7924b3534c584b087f82da9,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-044310Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/avatar-blue.png,binary,codex-visual/20260811-055917Z,e70df19d7fee97e0c077ca019eb94698a7697a1f744a9f82637832ecf88c8c33,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/avatar-pink.png,binary,codex-visual/20260811-055917Z,2d4979c95b0841711c91fd1b9d6eed73b5250b1e42f54a18c0456a32f9fb8e11,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/codex-report.md,text,codex-visual/20260811-055917Z,66271b76f99fc391c9257d4daca92982d7fa81d72dbdeb1831f558a1e58ae828,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/disc-cover.png,binary,codex-visual/20260811-055917Z,af0fa07af38913dbb5e41b688ceb1601ec318db9d6706f4a515b9096db454785,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measure_concept.py,text,codex-visual/20260811-055917Z,afeb7b62c0a61a78b57043b2f8b23e61929fad74ca1bb72d91cf84f8503f7984,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/measurement-crops/ambience_body.png,binary,codex-visual/20260811-055917Z,f754a8ff9839b165eb2d0a7a0b76c428456d4e00c83232819a348067481e6a92,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/ambience_full_with_pointer.png,binary,codex-visual/20260811-055917Z,39a561bd0cdbec9e0238533b33a1362e30b866b56abde790e7f49b4978f0e737,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/anniversary.png,binary,codex-visual/20260811-055917Z,ea7054fe17f0b7a6fc64c9890c2852707b8edad57c07a7839588dac5e1b6a2ce,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/chat.png,binary,codex-visual/20260811-055917Z,3b6238f8853f4d7cc6b74db12aba90ae22a1aed42123e44ec2d7d8cdd86bffd9,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/ellipsis_bubble.png,binary,codex-visual/20260811-055917Z,dbb5a1f12ac7fd2e265e33caa6fd37d1f6bc9a3bfa677ca96c95e78298279dfb,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/music.png,binary,codex-visual/20260811-055917Z,e391fd534ffd42726c5c7fe388cd2a11147155a77679cf199eacd272fc7294e8,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/presence.png,binary,codex-visual/20260811-055917Z,34db772e5b15d938950b361d66125bb0acf9bb10fc01225b1135edfe9647508b,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/rail.png,binary,codex-visual/20260811-055917Z,146847fb6332728feadf942cd172b9b40d58ca93521187a5253076a1b8e77247,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/reaction_bubble.png,binary,codex-visual/20260811-055917Z,16d23bf05fc99edb6798409244a971a36d2b27fb36ec65d929daa1a29a825e0c,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/room_handle_visible.png,binary,codex-visual/20260811-055917Z,2a9dca63473ae524a1a1d245160be0d6b2725dd27b85a35154d22d9890574fb7,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/room_popover_body.png,binary,codex-visual/20260811-055917Z,25079ee99624dbe7560841e1155b9db9263378378d2c1e13acfd8b836b69b5b7,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/room_popover_full_with_pointer.png,binary,codex-visual/20260811-055917Z,7220d542a8bf4227da2a795b582d423997833b1c9f7455beb594a10130b21525,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/wish_jar_glow_extent.png,binary,codex-visual/20260811-055917Z,ce47283a9b6ba2502e343bc6279678e1268a6af81051c17c6790579c187b66f1,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/pixel-evidence.json,text,codex-visual/20260811-055917Z,113f27b27c8203191fce634eddfc7daae6fe8985305c5ac9d97b913f22b6739e,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/query_pixels.py,text,codex-visual/20260811-055917Z,ad1587f2b1b3a3dfccf045d8fb4e694b629a3941d608ac53dff206cca3200f79,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/resize_assets.py,text,codex-visual/20260811-055917Z,10465af40a94e74708c30accc0c264ec8ca117a97ac887e416f35e2ab3f12602,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260815-172541Z/codex-report.md,text,codex-visual/20260815-172541Z,be5c92b7a08bb73615d9d6a28fd9ba957b9f6f7b0140290bbf103bf70b2a44b6,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260815-172541Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260815-172541Z/sparkle-detail.png,binary,codex-visual/20260815-172541Z,fa77832db098bf245c3788dfd46264fa4941b5a095fd080287a824c747915765,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260815-172541Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260815-172541Z/sparkle-scene.png,binary,codex-visual/20260815-172541Z,aa9d98a373c4b0f3ec6cb03f52fb3bfb3210a1a31fafb3e9a6cde4d282d50132,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260815-172541Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260815-235110Z/codex-report.md,text,codex-visual/20260815-235110Z,45355d5eec773f071efc2f23485fd1e646442087644cd69ec0da548b9e462192,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260815-235110Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260815-235110Z/glow-detail.png,binary,codex-visual/20260815-235110Z,a4b69d93a4bd46edb397f424e7fe87ed11ebcd82a6d6c8f6c2534301e5315bbc,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260815-235110Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260815-235110Z/hint-state.png,binary,codex-visual/20260815-235110Z,debd6644ff76fc8130145ecc21a2b4956ff9d7ec56133bc6b827b8c6fe166aac,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260815-235110Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
